Date,Open,High,Low,Close,Adj Close,Volume
2019-07-12,252.000000,252.000000,249.500000,250.500000,232.105713,23479432
2019-07-15,251.000000,254.500000,249.500000,254.500000,235.811981,29727300
2019-07-16,254.000000,256.500000,253.500000,256.000000,237.201797,21361249
2019-07-17,254.000000,254.000000,251.000000,252.000000,233.495529,25573648
2019-07-18,252.000000,254.500000,251.500000,254.000000,235.348679,20842575
2019-07-19,259.500000,261.000000,259.000000,259.000000,239.981522,59709798
2019-07-22,263.000000,264.000000,262.000000,264.000000,244.614395,31522639
2019-07-23,265.500000,266.500000,262.500000,264.000000,244.614395,29273223
2019-07-24,266.500000,266.500000,263.000000,265.000000,245.540985,23734039
2019-07-25,264.000000,265.000000,261.500000,265.000000,245.540985,30433545
2019-07-26,261.000000,262.500000,261.000000,261.000000,241.834686,20438071
2019-07-29,260.000000,262.000000,259.500000,261.000000,241.834686,17509320
2019-07-30,262.500000,263.000000,260.000000,260.000000,240.908081,22670612
2019-07-31,260.000000,260.000000,257.000000,259.500000,240.444794,31635601
2019-08-01,257.500000,257.500000,255.500000,256.500000,237.665100,30017526
2019-08-02,252.000000,253.500000,250.500000,251.500000,233.032272,54021644
2019-08-05,251.000000,252.000000,245.500000,246.500000,228.399414,51535721
2019-08-06,240.000000,250.000000,240.000000,248.500000,230.252563,58625879
2019-08-07,250.000000,250.500000,246.500000,248.000000,229.789276,29435460
2019-08-08,248.000000,254.000000,248.000000,253.500000,234.885406,29725266
2019-08-12,254.500000,254.500000,251.000000,251.000000,232.568970,21794603
2019-08-13,249.000000,249.500000,246.500000,246.500000,228.399414,23121107
2019-08-14,252.500000,254.000000,249.500000,249.500000,231.179092,35216703
2019-08-15,247.000000,248.500000,246.000000,248.000000,229.789276,27624412
2019-08-16,249.500000,252.000000,248.000000,250.000000,231.642380,25370715
2019-08-19,251.500000,253.000000,250.500000,252.000000,233.495529,24060514
2019-08-20,254.000000,254.500000,252.500000,254.500000,235.811981,19960494
2019-08-21,254.500000,255.000000,253.000000,254.500000,235.811981,20269296
2019-08-22,257.000000,257.500000,254.000000,254.000000,235.348679,21900840
2019-08-23,253.500000,254.500000,253.000000,254.000000,235.348679,14166877
2019-08-26,249.000000,250.500000,248.500000,248.500000,230.252563,31678620
2019-08-27,250.500000,251.000000,248.500000,250.000000,231.642380,50234951
2019-08-28,250.500000,253.000000,250.500000,252.000000,233.495529,15132882
2019-08-29,253.000000,254.000000,251.000000,254.000000,235.348679,19587767
2019-08-30,256.500000,259.000000,256.000000,259.000000,239.981522,35184201
2019-09-02,258.000000,258.000000,256.000000,257.500000,238.591705,14614854
2019-09-03,256.500000,258.000000,253.000000,254.000000,235.348679,25762495
2019-09-04,254.000000,258.000000,254.000000,257.500000,238.591705,22540733
2019-09-05,263.000000,263.000000,260.500000,263.000000,243.687790,48791728
2019-09-06,265.000000,265.000000,263.000000,263.500000,244.151108,25408515
2019-09-10,263.500000,264.000000,260.500000,261.500000,242.297943,29308866
2019-09-11,264.000000,264.500000,260.500000,263.000000,243.687790,36196015
2019-09-12,265.000000,265.000000,261.500000,262.500000,243.224487,26017293
2019-09-16,262.000000,265.500000,261.500000,265.500000,246.004242,32573966
2019-09-17,266.500000,266.500000,264.500000,265.000000,245.540985,27600844
2019-09-18,267.000000,269.500000,266.500000,267.000000,247.394058,47684759
2019-09-19,268.000000,268.000000,264.000000,265.000000,247.394119,25233567
2019-09-20,266.000000,266.500000,264.000000,264.000000,246.460541,43868865
2019-09-23,264.000000,264.000000,263.000000,264.000000,246.460541,13093208
2019-09-24,263.500000,265.500000,262.000000,265.000000,247.394119,24244943
2019-09-25,262.500000,266.000000,262.000000,266.000000,248.327637,21003163
2019-09-26,269.000000,269.500000,266.500000,268.000000,250.194809,29940103
2019-09-27,271.500000,272.500000,271.000000,272.000000,253.928986,41235817
2019-10-01,273.000000,280.500000,273.000000,280.000000,261.397522,71743890
2019-10-02,280.000000,281.000000,279.000000,279.500000,260.930786,29295953
2019-10-03,274.000000,277.500000,274.000000,276.500000,258.130066,31890864
2019-10-04,279.500000,280.000000,275.000000,276.500000,258.130066,35169613
2019-10-07,279.000000,279.500000,277.500000,278.000000,259.530396,17510230
2019-10-08,283.500000,286.500000,282.500000,286.500000,267.465698,35278551
2019-10-09,283.500000,286.000000,282.000000,282.000000,263.264648,34777456
2019-10-14,291.500000,291.500000,288.500000,290.000000,270.733185,46683517
2019-10-15,293.500000,296.000000,292.000000,293.500000,274.000610,38018567
2019-10-16,298.000000,298.000000,293.500000,296.500000,276.801270,40297144
2019-10-17,295.000000,295.500000,292.000000,293.500000,274.000610,40271938
2019-10-18,293.000000,295.500000,291.000000,293.000000,273.533813,45102984
2019-10-21,291.000000,291.000000,288.500000,290.000000,270.733185,34634365
2019-10-22,292.500000,294.000000,291.500000,294.000000,274.467407,26005020
2019-10-23,293.500000,293.500000,290.500000,293.000000,273.533813,28675408
2019-10-24,294.500000,294.500000,291.000000,293.000000,273.533813,29040827
2019-10-25,294.500000,294.500000,292.500000,293.500000,274.000610,22682711
2019-10-28,295.000000,295.500000,294.000000,294.500000,274.934174,20076561
2019-10-29,297.000000,298.500000,296.500000,298.500000,278.668457,36682131
2019-10-30,298.500000,299.500000,296.500000,299.500000,279.602020,32370342
2019-10-31,300.000000,301.500000,298.500000,298.500000,278.668457,40944514
2019-11-01,299.500000,299.500000,296.500000,299.000000,279.135193,30121678
2019-11-04,302.500000,308.000000,301.000000,307.000000,286.603699,44899671
2019-11-05,307.500000,310.500000,307.000000,310.500000,289.871216,32201184
2019-11-06,309.000000,311.500000,308.000000,311.000000,290.337952,22149743
2019-11-07,310.000000,310.000000,306.500000,309.000000,288.470856,28291659
2019-11-08,308.500000,309.000000,305.500000,305.500000,285.203400,25651542
2019-11-11,305.000000,305.000000,300.000000,301.000000,281.002380,35165583
2019-11-12,302.500000,305.000000,302.000000,305.000000,284.736572,17540708
2019-11-13,303.000000,304.000000,301.500000,304.000000,283.803040,18172438
2019-11-14,304.500000,305.000000,302.000000,303.500000,283.336243,15734835
2019-11-15,305.500000,307.500000,304.500000,307.000000,286.603699,28848445
2019-11-18,308.500000,311.000000,307.000000,311.000000,290.337952,18691325
2019-11-19,312.500000,315.000000,311.000000,315.000000,294.072174,31634197
2019-11-20,314.000000,314.000000,312.000000,313.500000,292.671844,22387973
2019-11-21,309.500000,311.000000,307.000000,311.000000,290.337952,28108833
2019-11-22,310.000000,310.500000,308.000000,309.000000,288.470856,24737984
2019-11-25,310.500000,310.500000,307.000000,307.000000,286.603699,19530177
2019-11-26,310.000000,310.500000,307.000000,307.000000,286.603699,101224622
2019-11-27,307.500000,311.500000,307.500000,311.000000,290.337952,18467648
2019-11-28,310.000000,312.000000,308.500000,309.500000,288.937592,19077982
2019-11-29,309.000000,309.500000,305.000000,305.000000,284.736572,30963561
2019-12-02,307.000000,308.000000,306.500000,307.500000,287.070496,24016807
2019-12-03,305.000000,307.000000,305.000000,307.000000,286.603699,24690319
2019-12-04,305.000000,306.000000,304.000000,306.000000,285.670166,25492686
2019-12-05,309.000000,312.000000,309.000000,312.000000,291.271606,34521842
2019-12-06,315.000000,316.000000,311.000000,313.000000,292.205078,17695703
2019-12-09,314.000000,316.500000,314.000000,316.000000,295.005768,23256081
2019-12-10,315.000000,315.500000,312.500000,313.500000,292.671844,20570594
2019-12-11,314.000000,319.000000,313.000000,319.000000,297.806427,31223148
2019-12-12,325.000000,334.500000,324.000000,331.500000,309.475983,52742851
2019-12-13,340.000000,343.000000,338.000000,339.000000,316.477722,58198939
2019-12-16,336.500000,338.500000,336.000000,336.000000,313.677063,102188
2019-12-17,335.000000,345.000000,335.000000,345.000000,322.079102,40813458
2019-12-18,341.500000,345.000000,341.500000,344.500000,321.612335,39682841
2019-12-19,340.000000,342.000000,335.000000,335.000000,315.029602,54888012
2019-12-20,332.000000,333.000000,328.500000,329.000000,309.387268,86280459
2019-12-23,329.500000,334.000000,329.500000,334.000000,314.089233,26639340
2019-12-24,334.000000,334.500000,332.000000,332.000000,312.208435,13488907
2019-12-25,332.000000,334.500000,331.000000,333.000000,313.148804,12262954
2019-12-26,333.000000,334.000000,331.500000,333.000000,313.148804,11427884
2019-12-27,335.000000,338.000000,335.000000,338.000000,317.850739,16677806
2019-12-30,338.000000,339.000000,334.000000,334.500000,314.559448,21531263
2019-12-31,331.000000,333.500000,331.000000,331.000000,311.268066,22890517
2020-01-02,332.500000,339.000000,332.500000,339.000000,318.791168,31754120
2020-01-03,344.000000,345.000000,335.500000,339.500000,319.261322,41811268
2020-01-06,333.000000,334.500000,332.000000,332.000000,312.208435,45343057
2020-01-07,332.500000,333.000000,326.500000,329.500000,309.857452,50879181
2020-01-08,325.000000,333.000000,325.000000,329.500000,309.857452,37567748
2020-01-09,335.000000,337.500000,333.500000,337.500000,317.380554,31481504
2020-01-10,340.500000,341.000000,336.000000,339.500000,319.261322,27032115
2020-01-13,342.000000,342.000000,339.000000,341.500000,321.142059,30663332
2020-01-14,345.500000,346.000000,344.500000,346.000000,325.373810,30223993
2020-01-15,345.000000,345.000000,337.500000,340.000000,319.731537,47434274
2020-01-16,330.000000,336.500000,330.000000,334.500000,314.559448,55211420
2020-01-17,334.000000,335.500000,332.000000,333.000000,313.148804,52060097
2020-01-20,334.000000,335.500000,333.000000,333.000000,313.148804,32658203
2020-01-30,326.000000,326.000000,316.500000,316.500000,297.632477,125451049
2020-01-31,323.000000,323.500000,319.000000,320.000000,300.923828,62526055
2020-02-03,315.000000,316.500000,312.000000,315.000000,296.221802,59560849
2020-02-04,336.500000,337.000000,325.000000,325.000000,305.625732,51890496
2020-02-05,329.000000,329.500000,324.500000,327.500000,307.976685,36601453
2020-02-06,329.500000,332.500000,329.000000,332.500000,312.678589,29267094
2020-02-07,330.000000,330.500000,326.000000,328.000000,308.446899,28798327
2020-02-10,321.500000,328.000000,321.000000,327.500000,307.976685,30632424
2020-02-11,330.500000,332.500000,330.000000,331.500000,311.738190,27524935
2020-02-12,333.500000,336.000000,333.000000,335.000000,315.029602,37612639
2020-02-13,338.000000,338.000000,335.000000,335.000000,315.029602,22757021
2020-02-14,337.000000,337.000000,334.500000,335.000000,315.029602,16933683
2020-02-17,331.500000,333.000000,330.500000,331.500000,311.738190,15937079
2020-02-18,324.500000,326.500000,322.000000,322.000000,302.804565,61825604
2020-02-19,322.500000,327.000000,322.000000,326.500000,307.036316,38781218
2020-02-20,328.000000,329.000000,325.000000,325.500000,306.095978,27011736
2020-02-21,325.500000,326.500000,323.000000,325.000000,305.625732,22813534
2020-02-24,319.500000,321.500000,319.500000,320.000000,300.923828,41693680
2020-02-25,320.000000,323.500000,317.500000,322.000000,302.804565,36195011
2020-02-26,317.000000,320.500000,316.500000,318.500000,299.513245,60479362
2020-02-27,319.000000,320.000000,315.000000,316.000000,297.162262,61250927
2020-03-02,308.000000,317.000000,308.000000,311.000000,292.460358,79912942
2020-03-03,318.500000,320.000000,316.000000,317.500000,298.572815,49679411
2020-03-04,322.000000,322.000000,317.000000,320.500000,301.393921,42941146
2020-03-05,325.000000,326.000000,323.000000,323.000000,303.744934,37861525
2020-03-06,320.000000,320.500000,315.000000,315.000000,296.221802,51546760
2020-03-09,307.500000,310.000000,305.500000,305.500000,287.288208,87871277
2020-03-10,301.500000,309.000000,301.000000,307.000000,288.698792,71950130
2020-03-11,309.000000,310.500000,302.000000,302.000000,283.996826,62216710
2020-03-12,299.000000,299.000000,287.000000,294.000000,276.473785,113527351
2020-03-13,275.000000,294.000000,272.500000,290.000000,272.712189,149995148
2020-03-16,285.000000,291.000000,275.500000,276.500000,260.016998,103873228
2020-03-17,265.000000,276.500000,265.000000,268.000000,252.023682,121323651
2020-03-18,269.500000,272.500000,260.000000,260.000000,244.500549,117437643
2020-03-19,252.000000,253.000000,235.500000,248.000000,235.480164,160811697
2020-03-20,258.500000,270.000000,256.000000,270.000000,256.369568,157664726
2020-03-23,257.000000,262.500000,252.000000,255.000000,242.126785,76466709
2020-03-24,268.000000,274.000000,266.000000,267.500000,253.995743,81952933
2020-03-25,276.500000,280.000000,274.000000,277.000000,263.016113,79447199
2020-03-26,279.500000,280.000000,275.500000,280.000000,265.864746,52845633
2020-03-27,284.000000,286.000000,273.000000,273.000000,259.218079,68752306
2020-03-30,263.500000,269.000000,262.500000,267.500000,253.995743,49159956
2020-03-31,273.000000,274.000000,269.500000,274.000000,260.167633,48837923
2020-04-01,276.500000,276.500000,271.500000,271.500000,257.793732,44515034
2020-04-06,273.000000,275.500000,270.000000,275.500000,261.591858,56392754
2020-04-07,283.500000,284.000000,280.500000,283.000000,268.713226,48787346
2020-04-08,285.000000,285.500000,283.000000,285.000000,270.612274,37912826
2020-04-09,287.500000,288.000000,282.500000,283.000000,268.713226,27620430
2020-04-10,280.000000,282.000000,279.000000,279.500000,265.389923,27252858
2020-04-13,278.500000,281.500000,278.500000,278.500000,264.440460,22196596
2020-04-14,281.000000,285.500000,280.000000,285.000000,270.612274,48809688
2020-04-15,287.000000,288.500000,286.000000,287.500000,272.986145,55216434
2020-04-16,283.000000,288.500000,283.000000,286.500000,272.036530,47815280
2020-04-17,303.500000,308.500000,300.500000,306.500000,291.026886,116368201
2020-04-20,308.000000,309.000000,302.500000,304.000000,288.653046,41381669
2020-04-21,300.500000,301.500000,293.500000,295.000000,280.107452,61479357
2020-04-22,294.500000,295.000000,290.500000,294.000000,279.157959,42192580
2020-04-23,300.000000,300.000000,294.000000,295.500000,280.582245,39474478
2020-04-24,295.500000,297.000000,294.000000,294.000000,279.157959,26008090
2020-04-27,298.000000,298.500000,296.000000,298.000000,282.956024,38493406
2020-04-28,298.500000,298.500000,294.500000,296.500000,281.531738,37395165
2020-04-29,299.000000,301.500000,298.000000,299.000000,283.905548,44059301
2020-04-30,302.000000,305.000000,301.500000,304.500000,289.127869,55126085
2020-05-04,294.500000,296.500000,294.000000,295.000000,280.107452,71581861
2020-05-05,296.500000,298.000000,295.000000,295.500000,280.582245,23547405
2020-05-06,294.500000,296.000000,292.500000,296.000000,281.056976,34240479
2020-05-07,294.500000,299.000000,294.500000,297.500000,282.481232,27621198
2020-05-08,300.000000,300.000000,296.000000,297.500000,282.481232,32295893
2020-05-11,300.000000,301.500000,298.500000,301.000000,285.804535,28727019
2020-05-12,297.500000,298.500000,295.000000,295.000000,280.107452,52089788
2020-05-13,293.000000,297.000000,292.500000,297.000000,282.006470,26156418
2020-05-14,293.000000,295.000000,292.500000,293.000000,278.208435,34315948
2020-05-15,297.500000,298.500000,294.500000,298.000000,282.956024,42494804
2020-05-18,291.000000,293.500000,290.000000,290.000000,275.359863,84986065
2020-05-19,294.000000,294.000000,291.500000,291.500000,276.784149,51250214
2020-05-20,293.000000,294.000000,291.000000,294.000000,279.157959,32677994
2020-05-21,296.000000,298.000000,295.000000,297.500000,282.481232,30997468
2020-05-22,294.500000,295.000000,291.000000,292.000000,277.258850,40192923
2020-05-25,290.500000,293.000000,288.500000,292.000000,277.258850,26803223
2020-05-26,295.000000,297.500000,293.500000,295.500000,280.582245,33856481
2020-05-27,297.000000,298.000000,295.500000,296.500000,281.531738,23375959
2020-05-28,298.500000,298.500000,293.000000,294.000000,279.157959,28444568
2020-05-29,292.000000,292.500000,290.000000,292.000000,277.258850,79774181
2020-06-01,294.000000,296.500000,293.500000,295.500000,280.582245,35811214
2020-06-02,296.000000,297.500000,296.000000,296.500000,281.531738,24771587
2020-06-03,300.000000,301.000000,298.000000,301.000000,285.804535,65176337
2020-06-04,305.000000,306.000000,304.000000,306.000000,290.552155,46572451
2020-06-05,308.500000,312.000000,308.000000,311.500000,295.774506,42981262
2020-06-08,316.000000,319.000000,315.000000,318.000000,301.946350,50302921
2020-06-09,316.500000,319.000000,314.000000,319.000000,302.895844,36417082
2020-06-10,319.000000,324.000000,318.000000,322.500000,306.219177,39984259
2020-06-11,325.500000,327.000000,318.500000,320.500000,304.320038,50104255
2020-06-12,313.000000,317.500000,312.500000,316.000000,300.047363,45992918
2020-06-15,316.000000,317.500000,308.500000,309.500000,293.875458,51032404
2020-06-16,317.000000,317.000000,314.000000,315.000000,299.097778,36608216
2020-06-17,316.500000,317.000000,313.500000,315.000000,299.097778,34522968
2020-06-18,314.500000,315.000000,313.000000,314.500000,301.012054,29044474
2020-06-19,314.000000,314.500000,312.000000,314.500000,301.012054,48130280
2020-06-22,314.500000,316.500000,312.000000,312.000000,298.619263,37374616
2020-06-23,316.000000,316.500000,312.500000,315.000000,301.490631,41300084
2020-06-24,319.000000,320.000000,316.000000,317.500000,303.883331,54147024
2020-06-29,314.000000,315.000000,310.000000,312.000000,298.619263,56580892
2020-06-30,313.500000,314.000000,311.000000,313.000000,299.576385,48991860
2020-07-01,315.000000,318.000000,314.000000,317.500000,303.883331,29532342
2020-07-02,319.000000,322.000000,318.000000,322.000000,308.190369,34526178
2020-07-03,327.000000,330.500000,326.500000,329.500000,315.368683,53341987
2020-07-06,332.500000,338.000000,332.000000,338.000000,323.504150,57256220
2020-07-07,343.500000,346.000000,338.000000,338.500000,323.982758,59046323
2020-07-08,337.500000,342.500000,337.500000,341.000000,326.375549,30720218
2020-07-09,346.000000,347.000000,343.000000,345.000000,330.203979,35522376
2020-07-10,352.500000,353.000000,345.500000,348.500000,333.553864,60902108
2020-07-13,351.000000,354.500000,350.500000,354.500000,339.296539,48069523
2020-07-14,355.000000,364.000000,354.500000,363.500000,347.910553,61764150
2020-07-15,366.000000,370.000000,361.000000,363.000000,347.432037,73438362
2020-07-16,359.000000,361.000000,353.500000,357.500000,342.167908,68220512
2020-07-17,361.000000,369.000000,360.000000,367.000000,351.260406,65727485
2020-07-20,370.000000,370.000000,362.500000,366.000000,350.303375,42769238
2020-07-21,372.500000,387.000000,371.500000,383.000000,366.574249,64219128
2020-07-22,381.000000,386.000000,379.000000,384.000000,367.531403,43759670
2020-07-23,382.000000,383.000000,379.000000,381.500000,365.138611,45209282
2020-07-24,390.000000,395.000000,382.000000,386.000000,369.445618,86682734
2020-07-27,420.500000,424.500000,416.500000,424.500000,406.294434,99333798
2020-07-28,464.000000,466.500000,428.500000,435.000000,416.344116,166307746
2020-07-29,428.000000,431.500000,419.500000,422.000000,403.901672,85663166
2020-07-30,436.500000,441.000000,428.500000,434.000000,415.386993,69293949
2020-07-31,426.000000,432.000000,425.500000,425.500000,407.251556,49897674
2020-08-03,420.500000,424.000000,415.000000,416.000000,398.158997,76429571
2020-08-04,421.500000,425.500000,418.500000,425.500000,407.251556,41223445
2020-08-05,430.500000,433.500000,426.000000,429.000000,410.601501,47223834
2020-08-06,437.500000,438.000000,431.000000,435.000000,416.344116,41029627
2020-08-07,433.500000,434.000000,428.000000,433.000000,414.429901,36589460
2020-08-10,427.500000,437.500000,427.500000,435.500000,416.822693,36067500
2020-08-11,432.000000,435.000000,429.000000,429.000000,410.601501,34545313
2020-08-12,422.000000,423.500000,419.000000,419.000000,401.030334,52143474
2020-08-13,428.000000,429.000000,424.500000,429.000000,410.601501,44352335
2020-08-14,424.000000,428.000000,423.000000,427.000000,408.687286,23419955
2020-08-17,427.000000,435.000000,425.500000,435.000000,416.344116,34137731
2020-08-18,440.000000,440.500000,432.000000,433.000000,414.429901,41643160
2020-08-19,436.000000,436.500000,427.500000,427.500000,409.165771,31486800
2020-08-20,427.000000,427.500000,401.000000,415.000000,397.201904,75097235
2020-08-21,421.500000,427.000000,420.000000,424.500000,406.294434,41609467
2020-08-24,427.500000,434.500000,425.000000,428.000000,409.644318,48375406
2020-08-25,433.500000,436.000000,430.500000,434.500000,415.865540,35977899
2020-08-26,435.500000,442.000000,435.000000,442.000000,423.043915,39243340
2020-08-27,448.000000,453.500000,444.000000,444.000000,424.958130,53072712
2020-08-28,440.000000,440.500000,431.000000,435.000000,416.344116,56842210
2020-08-31,437.000000,439.500000,426.500000,426.500000,408.208710,81480538
2020-09-01,430.000000,435.000000,428.000000,435.000000,416.344116,37429577
2020-09-02,441.000000,441.000000,430.500000,433.000000,414.429901,34871407
2020-09-03,439.500000,439.500000,433.500000,436.000000,417.301239,34951617
2020-09-04,427.000000,432.500000,427.000000,429.000000,410.601501,46119911
2020-09-07,428.000000,432.500000,425.000000,426.000000,407.730103,32019312
2020-09-08,428.000000,433.000000,427.500000,431.000000,412.515717,23714670
2020-09-09,425.000000,428.000000,423.000000,427.000000,408.687286,40551362
2020-09-10,432.500000,435.000000,430.500000,435.000000,416.344116,35098921
2020-09-11,435.500000,436.500000,432.500000,436.500000,417.779846,34298469
2020-09-14,436.000000,442.000000,435.500000,441.000000,422.086823,39085833
2020-09-15,440.500000,447.000000,439.500000,445.000000,425.915253,39061449
2020-09-16,460.000000,462.000000,455.500000,458.000000,438.357758,64261238
2020-09-17,453.000000,455.000000,446.500000,448.500000,431.621185,42058506
2020-09-18,447.000000,449.500000,443.000000,444.000000,427.290527,52454922
2020-09-21,443.500000,450.000000,440.000000,440.000000,423.441071,39463920
2020-09-22,440.000000,441.000000,436.000000,437.000000,420.553986,36130639
2020-09-23,436.000000,438.500000,432.000000,433.500000,417.185699,45710963
2020-09-24,425.500000,429.000000,423.000000,423.000000,407.080872,79806381
2020-09-25,427.000000,428.000000,421.000000,424.000000,408.043213,38775269
2020-09-28,427.000000,431.500000,424.500000,431.500000,415.260956,34156973
2020-09-29,432.500000,435.000000,428.000000,431.000000,414.779755,32230502
2020-09-30,430.500000,435.000000,430.500000,433.000000,416.704529,27334204
2020-10-05,438.000000,438.000000,431.500000,432.500000,416.223358,32945832
2020-10-06,441.500000,442.000000,437.500000,439.500000,422.959900,35775395
2020-10-07,435.000000,445.000000,435.000000,443.000000,426.328217,42926239
2020-10-08,450.000000,454.000000,448.500000,453.000000,435.951813,60853811
2020-10-12,458.000000,462.000000,457.500000,460.000000,442.688385,64719223
2020-10-13,465.000000,465.000000,456.500000,462.000000,444.613159,45750738
2020-10-14,460.500000,461.000000,457.000000,459.000000,441.726074,40809241
2020-10-15,456.000000,456.500000,450.000000,453.000000,435.951813,47775028
2020-10-16,451.000000,456.000000,448.500000,449.000000,432.102356,46876801
2020-10-19,453.000000,457.500000,451.000000,457.500000,440.282501,34470906
2020-10-20,455.500000,457.000000,451.000000,451.000000,434.027100,25205638
2020-10-21,453.500000,456.000000,451.000000,453.000000,435.951813,28058921
2020-10-22,450.000000,455.000000,449.500000,455.000000,437.876587,23438547
2020-10-23,458.000000,458.000000,451.500000,452.000000,434.989410,18777385
2020-10-26,455.000000,455.000000,450.000000,450.000000,433.064697,15059581
2020-10-27,447.500000,448.500000,445.500000,447.000000,430.177643,20117660
2020-10-28,445.000000,447.000000,443.000000,444.000000,427.290527,24710230
2020-10-29,436.500000,439.500000,435.500000,437.000000,420.553986,41285612
2020-10-30,437.000000,437.000000,432.000000,432.000000,415.742096,47668895
2020-11-02,433.000000,435.500000,428.000000,435.500000,419.110413,33477443
2020-11-03,439.500000,443.000000,438.000000,441.000000,424.403442,30328495
2020-11-04,444.500000,451.500000,443.000000,450.000000,433.064697,37512790
2020-11-05,451.500000,451.500000,445.500000,451.000000,434.027100,34886108
2020-11-06,455.000000,455.500000,450.000000,452.500000,435.470673,30154140
2020-11-09,458.000000,460.000000,454.000000,458.500000,441.244812,39245881
2020-11-10,452.000000,454.500000,448.500000,451.000000,434.027100,34820499
2020-11-11,448.500000,457.000000,448.500000,457.000000,439.801300,36765561
2020-11-12,463.000000,463.500000,457.500000,458.000000,440.763672,40100880
2020-11-13,459.000000,462.000000,456.500000,462.000000,444.613159,31037438
2020-11-16,470.000000,484.500000,469.000000,484.000000,465.785187,81994937
2020-11-17,502.000000,506.000000,485.500000,485.500000,467.228699,72413868
2020-11-18,490.000000,497.000000,486.500000,497.000000,478.295898,50387727
2020-11-19,499.000000,499.000000,490.000000,490.000000,471.559418,44220053
2020-11-20,486.000000,490.000000,486.000000,488.000000,469.634674,32281453
2020-11-23,494.500000,498.500000,492.000000,496.500000,477.814758,38084006
2020-11-24,499.500000,500.000000,491.500000,492.000000,473.484131,35479226
2020-11-25,495.000000,495.500000,487.000000,487.000000,468.672241,41419632
2020-11-26,489.000000,493.500000,488.000000,489.000000,470.596985,28893033
2020-11-27,487.500000,492.000000,486.500000,489.000000,470.596985,32960189
2020-11-30,493.000000,493.500000,480.500000,480.500000,462.416870,119895176
2020-12-01,489.500000,490.000000,483.500000,490.000000,471.559418,37018651
2020-12-02,499.500000,500.000000,493.500000,499.000000,480.220673,50621339
2020-12-03,499.500000,499.500000,495.000000,497.000000,478.295898,35651379
2020-12-04,498.500000,505.000000,497.500000,503.000000,484.070099,51172005
2020-12-07,512.000000,515.000000,506.000000,514.000000,494.656189,44271244
2020-12-08,514.000000,525.000000,509.000000,524.000000,504.279846,40771761
2020-12-09,521.000000,524.000000,520.000000,520.000000,500.430420,43314115
2020-12-10,511.000000,515.000000,510.000000,512.000000,492.731445,42556926
2020-12-11,517.000000,517.000000,505.000000,516.000000,496.580933,45660960
2020-12-14,512.000000,513.000000,508.000000,508.000000,488.881958,30260485
2020-12-15,507.000000,510.000000,504.000000,504.000000,485.032471,39852366
2020-12-16,509.000000,515.000000,507.000000,512.000000,492.731445,52012348
2020-12-17,515.000000,515.000000,508.000000,508.000000,491.280792,38215179
2020-12-18,508.000000,512.000000,507.000000,510.000000,493.214966,39924864
2020-12-21,512.000000,517.000000,508.000000,516.000000,499.017517,34813281
2020-12-22,512.000000,516.000000,509.000000,509.000000,492.247894,22454277
2020-12-23,508.000000,511.000000,506.000000,509.000000,492.247894,18086715
2020-12-24,511.000000,512.000000,508.000000,510.000000,493.214966,14950143
2020-12-25,514.000000,515.000000,510.000000,511.000000,494.182037,12327895
2020-12-28,512.000000,515.000000,509.000000,515.000000,498.050385,19087382
2020-12-29,515.000000,517.000000,513.000000,515.000000,498.050385,19907528
2020-12-30,516.000000,525.000000,514.000000,525.000000,507.721313,46292401
2020-12-31,526.000000,530.000000,524.000000,530.000000,512.556641,29970398
2021-01-04,530.000000,540.000000,528.000000,536.000000,518.359253,38770328
2021-01-05,536.000000,542.000000,535.000000,542.000000,524.161804,34411866
2021-01-06,555.000000,555.000000,541.000000,549.000000,530.931458,53030554
2021-01-07,554.000000,570.000000,553.000000,565.000000,546.404785,51166782
2021-01-08,580.000000,580.000000,571.000000,580.000000,560.911133,59563555
2021-01-11,577.000000,584.000000,574.000000,584.000000,564.779480,48810990
2021-01-12,583.000000,597.000000,582.000000,591.000000,571.549194,50232426
2021-01-13,595.000000,605.000000,593.000000,605.000000,585.088379,62662393
2021-01-14,587.000000,597.000000,587.000000,592.000000,572.516235,75288477
2021-01-15,621.000000,625.000000,601.000000,601.000000,581.219971,92010500
2021-01-18,608.000000,608.000000,594.000000,607.000000,587.022522,45726476
2021-01-19,618.000000,632.000000,613.000000,627.000000,606.364319,50672866
2021-01-20,633.000000,650.000000,631.000000,647.000000,625.706055,82066422
2021-01-21,640.000000,679.000000,640.000000,673.000000,650.850281,89019137
2021-01-22,649.000000,665.000000,649.000000,649.000000,627.640259,125179403
2021-01-25,642.000000,646.000000,626.000000,633.000000,612.166748,93050133
2021-01-26,632.000000,640.000000,610.000000,617.000000,596.693359,100153482
2021-01-27,618.000000,625.000000,611.000000,615.000000,594.759277,59985191
2021-01-28,600.000000,608.000000,598.000000,601.000000,581.219971,96447533
2021-01-29,619.000000,619.000000,591.000000,591.000000,571.549194,90745237
2021-02-01,595.000000,612.000000,587.000000,611.000000,590.890808,67462398
2021-02-02,629.000000,638.000000,622.000000,632.000000,611.199646,78429188
2021-02-03,638.000000,642.000000,630.000000,630.000000,609.265564,48738970
2021-02-04,626.000000,632.000000,620.000000,627.000000,606.364319,46371900
2021-02-05,638.000000,641.000000,631.000000,632.000000,611.199646,53267273
2021-02-17,663.000000,668.000000,660.000000,663.000000,641.179504,107614290
